timestamp,timestamp_sample,pub_timestamp,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,publisher_id,valid
1771685129580000,1771685129580000,1771685129580000,0.4910819,8.978855e-05,0.053000607,5.9268947,5.2661344e-05,5.872155,163,0
1771685129588000,1771685129588000,1771685129588000,0.49106672,8.924523e-05,0.049995255,5.907959,4.7008627e-05,5.8538,163,0
1771685129596000,1771685129596000,1771685129596000,0.4910997,8.869134e-05,-0.10740007,5.8904123,0.00021758098,5.8368993,163,0
1771685129604000,1771685129604000,1771685129604000,0.49111646,8.8147724e-05,-0.055094175,5.872951,5.7426518e-05,5.8194637,163,0
1771685129612000,1771685129612000,1771685129612000,0.49113953,8.760951e-05,-0.07606814,5.85527,0.0001098035,5.8022037,163,0
1771685129620000,1771685129620000,1771685129620000,0.4911168,8.7081076e-05,0.07555328,5.837468,0.000108652486,5.783584,163,0
1771685129628000,1771685129628000,1771685129628000,0.49107283,8.656228e-05,0.14707358,5.8183026,0.00041307654,5.7644043,163,0
1771685129636000,1771685129636000,1771685129636000,0.4910747,8.603337e-05,-0.0062377155,5.799898,7.4539804e-07,5.746492,163,0
1771685129644000,1771685129644000,1771685129644000,0.4910893,8.551428e-05,-0.048691873,5.78143,4.55654e-05,5.7289457,163,0
1771685129652000,1771685129652000,1771685129652000,0.49111032,8.50002e-05,-0.07027613,5.76365,9.520848e-05,5.71158,163,0
1771685129660000,1771685129660000,1771685129660000,0.49109662,8.449536e-05,0.046219498,5.7457614,4.1310486e-05,5.6932,163,0
1771685129668000,1771685129668000,1771685129668000,0.49107742,8.399956e-05,0.06517658,5.7268596,8.241837e-05,5.6746736,163,0
1771685129676000,1771685129676000,1771685129676000,0.49110204,8.349384e-05,-0.08262271,5.7091017,0.00013285826,5.6574025,163,0
1771685129684000,1771685129684000,1771685129684000,0.49111587,8.2997314e-05,-0.046774495,5.6913047,4.2713375e-05,5.6398015,163,0
1771685129692000,1771685129692000,1771685129692000,0.49112898,8.250546e-05,-0.044518948,5.67348,3.8814833e-05,5.6221747,163,0
1771685129700000,1771685129700000,1771685129700000,0.49112803,8.202238e-05,0.0032981038,5.655344,2.1371112e-07,5.604145,163,0
1771685129708000,1771685129708000,1771685129708000,0.4911058,8.15478e-05,0.076508395,5.636816,0.000115382994,5.5855503,163,0
1771685129716000,1771685129716000,1771685129716000,0.49112144,8.106362e-05,-0.053246826,5.618969,5.6064542e-05,5.5680027,163,0
1771685129724000,1771685129724000,1771685129724000,0.49114653,8.0588194e-05,-0.08600986,5.6009083,0.00014675589,5.550729,163,0
1771685129732000,1771685129732000,1771685129732000,0.4911544,8.011708e-05,-0.027062569,5.5834265,1.4574535e-05,5.5329576,163,0
1771685129740000,1771685129740000,1771685129740000,0.49112406,7.965431e-05,0.105099216,5.5651603,0.00022053564,5.514197,163,0
1771685129748000,1771685129748000,1771685129748000,0.49108678,7.9199745e-05,0.13006034,5.545903,0.0003389027,5.4952884,163,0
1771685129756000,1771685129756000,1771685129756000,0.49111304,7.8735924e-05,-0.090609424,5.527718,0.00016502826,5.4780765,163,0
1771685129764000,1771685129764000,1771685129764000,0.49113262,7.8280355e-05,-0.068062924,5.5100155,9.341699e-05,5.4606733,163,0
1771685129772000,1771685129772000,1771685129772000,0.4911421,7.782883e-05,-0.032993626,5.4924116,2.2021884e-05,5.4429917,163,0
1771685129780000,1771685129780000,1771685129780000,0.49111992,7.738523e-05,0.07786382,5.4742517,0.00012305638,5.4245033,163,0
1771685129788000,1771685129788000,1771685129788000,0.49109033,7.694938e-05,0.1045794,5.455287,0.00022275739,5.405858,163,0
1771685129796000,1771685129796000,1771685129796000,0.49110982,7.65045e-05,-0.068108454,5.437352,9.479209e-05,5.3884983,163,0
1771685129804000,1771685129804000,1771685129804000,0.49113327,7.6067474e-05,-0.08248011,5.419515,0.00013947474,5.3712554,163,0
1771685129812000,1771685129812000,1771685129812000,0.4911402,7.563422e-05,-0.02440105,5.4020824,1.2246536e-05,5.353569,163,0
1771685129820000,1771685129820000,1771685129820000,0.4911166,7.520849e-05,0.08373484,5.3839326,0.00014470058,5.3351398,163,0
1771685129828000,1771685129828000,1771685129828000,0.49109113,7.479015e-05,0.09112962,5.3650413,0.00017199015,5.31669,163,0
1771685129836000,1771685129836000,1771685129836000,0.4911144,7.436303e-05,-0.08225575,5.3472867,0.0001405907,5.299501,163,0
1771685129844000,1771685129844000,1771685129844000,0.49113625,7.3943374e-05,-0.07775673,5.329637,0.00012604798,5.2822824,163,0
1771685129852000,1771685129852000,1771685129852000,0.4911443,7.3527255e-05,-0.028767467,5.312237,1.730945e-05,5.2647095,163,0
1771685129860000,1771685129860000,1771685129860000,0.4911314,7.3118295e-05,0.04641062,5.294215,4.5205434e-05,5.246636,163,0
