timestamp,pub_timestamp,device_id_primary,device_ids[0],device_ids[1],device_ids[2],device_ids[3],inconsistency[0],inconsistency[1],inconsistency[2],inconsistency[3],publisher_id,healthy[0],healthy[1],healthy[2],healthy[3],priority[0],priority[1],priority[2],priority[3],enabled[0],enabled[1],enabled[2],enabled[3],external[0],external[1],external[2],external[3]
1771685725476000,1771685725476000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725480000,1771685725480000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725484000,1771685725484000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725488000,1771685725488000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725492000,1771685725492000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725496000,1771685725496000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725500000,1771685725500000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725504000,1771685725504000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725508000,1771685725508000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725512000,1771685725512000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725516000,1771685725516000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725520000,1771685725520000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725524000,1771685725524000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725528000,1771685725528000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725532000,1771685725532000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725536000,1771685725536000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725540000,1771685725540000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725544000,1771685725544000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725548000,1771685725548000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725552000,1771685725552000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725556000,1771685725556000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725560000,1771685725560000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725564000,1771685725564000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725568000,1771685725568000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725572000,1771685725572000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725576000,1771685725576000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725580000,1771685725580000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725584000,1771685725584000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725588000,1771685725588000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725592000,1771685725592000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725596000,1771685725596000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725600000,1771685725600000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725604000,1771685725604000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725608000,1771685725608000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725612000,1771685725612000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725616000,1771685725616000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725620000,1771685725620000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725624000,1771685725624000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725628000,1771685725628000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725632000,1771685725632000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725636000,1771685725636000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725640000,1771685725640000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725644000,1771685725644000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725648000,1771685725648000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725652000,1771685725652000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725656000,1771685725656000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725660000,1771685725660000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725664000,1771685725664000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725668000,1771685725668000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725672000,1771685725672000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725676000,1771685725676000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725680000,1771685725680000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725684000,1771685725684000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725688000,1771685725688000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725692000,1771685725692000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725696000,1771685725696000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725700000,1771685725700000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685725704000,1771685725704000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
