timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771684925276000,1771684925124000,0,1771684925124000,0,-0.0029942149,0.0036291524,-0.99998885,1.0,1.0,1.0,0.003298901,-0.0038620338,-1.1146069e-05,0.00072323444,0.000108048516,-7.59166e-06,1.0003507,1.0003538,1.0,0.00017406292,0.00023856049,1.9877575e-09,5.6132245e-05,1.6286724e-05,-2.2118856e-09,0,0,0,1
1771684925284000,1771684925132000,0,1771684925132000,0,-0.00037857366,0.0011922094,-0.99999917,1.0,1.0,1.0,0.0006608064,-0.0014981963,-8.34465e-07,0.0007222513,8.275332e-05,-7.4852474e-06,1.0003507,1.0003538,1.0,6.984193e-06,3.5900775e-05,1.114131e-11,5.535826e-05,1.5464873e-05,-2.1772282e-09,0,0,0,1
1771684925292000,1771684925140000,0,1771684925140000,0,0.0024757697,-0.004603174,-0.99998635,1.0,1.0,1.0,-0.0021437008,0.0042839595,-1.3649464e-05,0.0006771182,0.00014891406,-7.582322e-06,1.0003507,1.0003539,1.0,7.350148e-05,0.00029353306,2.9809257e-09,5.3328975e-05,1.98439e-05,-2.189885e-09,0,0,0,1
1771684925300000,1771684925148000,0,1771684925148000,0,0.0031013289,-0.0033750834,-0.9999895,1.0,1.0,1.0,-0.0027940501,0.0030288973,-1.04904175e-05,0.0006224541,0.00019426813,-7.6281185e-06,1.0003507,1.0003538,1.0,0.00012486367,0.0001467356,1.7607817e-09,5.052279e-05,2.1842194e-05,-2.1831275e-09,0,0,0,1
1771684925308000,1771684925156000,0,1771684925156000,0,-0.00061942014,-0.0006994625,-0.9999996,1.0,1.0,1.0,0.0009191901,0.00028201228,-2.9802322e-07,0.0006271271,0.00019564992,-7.512684e-06,1.0003507,1.0003538,1.0,1.3513828e-05,1.2720442e-06,1.4210855e-12,4.9939972e-05,2.1518254e-05,-2.1487698e-09,0,0,0,1
1771684925316000,1771684925164000,0,1771684925164000,0,-0.0015584807,-0.001388602,-0.9999978,1.0,1.0,1.0,0.0019016153,0.0009722132,-2.1457672e-06,0.0006471978,0.00020787926,-7.42535e-06,1.0003507,1.0003538,1.0,5.7837966e-05,1.51178265e-05,6.190248e-11,5.006435e-05,2.141746e-05,-2.1159057e-09,0,0,0,1
1771684925324000,1771684925172000,0,1771684925172000,0,-0.00028203372,-0.0032816976,-0.9999946,1.0,1.0,1.0,0.0005786802,0.0028842147,-5.3048134e-06,0.00064611883,0.00025002626,-7.3919555e-06,1.0003507,1.0003538,1.0,5.356054e-06,0.00013305205,4.5025672e-10,4.9360282e-05,2.3175486e-05,-2.0896749e-09,0,0,0,1
1771684925332000,1771684925180000,0,1771684925180000,0,-0.0024304017,0.0018085222,-0.9999954,1.0,1.0,1.0,0.0026501545,-0.0022751093,-4.4703484e-06,0.00067767844,0.00021026035,-7.3468846e-06,1.0003507,1.0003538,1.0,0.000112333706,8.278866e-05,3.283276e-10,5.035199e-05,2.150676e-05,-2.061937e-09,0,0,0,1
1771684925340000,1771684925188000,0,1771684925188000,0,-0.0010406997,0.0025842353,-0.99999607,1.0,1.0,1.0,0.0012552453,-0.0030339572,-3.874302e-06,0.000686774,0.0001591703,-7.292198e-06,1.0003507,1.0003538,1.0,2.5201414e-05,0.00014722625,2.4016344e-10,4.995592e-05,1.8849547e-05,-2.0332478e-09,0,0,0,1
1771684925348000,1771684925196000,0,1771684925196000,0,-0.0027503322,-0.0016250045,-0.999995,1.0,1.0,1.0,0.0029942542,0.0012233106,-4.9471855e-06,0.00072311226,0.00017592842,-7.255269e-06,1.0003507,1.0003538,1.0,0.00014339865,2.3935347e-05,3.915943e-10,5.142746e-05,1.8929639e-05,-2.007395e-09,0,0,0,1
